Ewe,capacity_norm
0.26508442,0.10803508497957276
0.26495069,0.1081932620639147
0.26472145,0.10835143928090396
0.26466414,0.10850961629854391
0.2644158,0.10866779281950152
0.26428208,0.10882596997243082
0.26409104,0.10898414695616736
0.26401463,0.10914232416861322
0.26376629,0.10930050039306562
0.26368988,0.10945867701775368
0.26347974,0.10961685351677766
0.26344153,0.10977502998829425
0.26332691,0.1099332063108852
0.26313585,0.11009138285051812
0.26288751,0.11024955982169095
0.2628684,0.1104077373107994
0.26263916,0.11056591440094828
0.26246724,0.11072409124137568
0.2622762,0.11088226810047709
0.26210427,0.1110404454423504
0.26193234,0.11119862229848054
0.26174131,0.11135679936641125
0.26158848,0.11151497619664184
0.26143566,0.11167315309401384
0.26130193,0.11183133005163498
0.26120642,0.11198950671721944
0.26091984,0.11214768327946842
0.26078612,0.11230585998126183
0.2606715,0.11246403680556885
0.26055688,0.11262221384837034
0.26040405,0.11278039056341664
0.26017481,0.11293856745666239
0.26004109,0.11309674472489319
0.25979275,0.11325492175562633
0.25965902,0.11341309878124921
0.2595253,0.11357127551211821
0.25929606,0.1137294525926663
0.25929606,0.11388762938241236
0.25904772,0.11404580607889966
0.25899041,0.1142039825530826
0.25889489,0.11436215968385331
0.25868475,0.11452033720624406
0.25837907,0.11467851408443133
0.25816894,0.11483669097009777
0.25813073,0.11499486754280883
0.2579588,0.11515304426883896
0.25776777,0.11531122073973928
0.25769135,0.11546939697904299
0.25750032,0.11562757283378489
0.25730929,0.11578574880490021
0.25717556,0.11594392514183528
0.25694633,0.11610210172920116
0.2568126,0.11626027843391921
0.25669798,0.11641845484864145
0.25648785,0.11657663136372204
0.25637323,0.11673480763234086
0.25618216,0.11689298436844776
0.25601023,0.11705116065773927
0.2558383,0.11720933716129055
0.25572369,0.11736751363808859
0.25553265,0.1175256907087982
0.25537983,0.11768386792225956
0.25526521,0.11784204455855095
0.25503597,0.11800022118131283
0.25492135,0.118158397640293
0.25474942,0.11831657413973173
0.25457749,0.11847475027601853
0.25444376,0.11863292656208958
0.25411901,0.11879110243662162
0.2540617,0.11894927846450494
0.25379422,0.11910745427859286
0.25371781,0.11926562988697417
0.2536414,0.11942380589070224
0.25345036,0.11958198167848225
0.25325933,0.11974015784043765
0.25303009,0.11989833363807183
0.25299188,0.12005650941070627
0.25278175,0.12021468493299786
0.25262892,0.1203728601231299
0.2525143,0.12053103547446764
0.25228506,0.12068921128210595
0.25213224,0.12084738699568257
0.25201762,0.12100556234076745
0.25180748,0.1211637369113659
0.25163552,0.12132191064951
0.25159732,0.12148008347464843
0.25129166,0.1216382558214383
0.25119615,0.1217964280608244
0.25096691,0.1219545999799335
0.25079498,0.12211277176808691
0.25069946,0.12227094366383894
0.25045112,0.1224291154924429
0.2503556,0.122587287629806
0.25024098,0.12274545972347563
0.25004995,0.12290363165198558
0.249878,0.12306180393453371
0.2498398,0.12321997657050442
0.24964876,0.12337814910464506
0.24953414,0.12353632115947633
0.24928579,0.12369449359132337
0.24930489,0.12385266619794631
0.24903744,0.12401083900256495
0.24877,0.124169011391344
0.24869359,0.12432718382766113
0.24854076,0.12448535655224335
0.24842614,0.1246435292317783
0.24833062,0.12480170170614877
0.24810137,0.12495987399815826
0.24798675,0.12511804645257749
0.24777661,0.12527621870566125
0.24764289,0.1254343902572453
0.24752827,0.12559256218579298
0.24731813,0.1257507341458091
0.24712709,0.12590890609559346
0.24701247,0.12606707810556805
0.24687874,0.1262252501614916
0.24668771,0.12638342203250855
0.24657309,0.12654159442151144
0.24643937,0.12669976673942082
0.24615282,0.12685793923875677
0.2460191,0.12701611190207607
0.2460191,0.12717428491482502
0.24588536,0.1273324578833107
0.24559881,0.12749063102660405
0.24540778,0.12764880385912794
0.24529316,0.12780697655805126
0.24517854,0.12796514892077318
0.24506392,0.1281233214692302
0.24493019,0.12828149390137852
0.24473915,0.128439666172951
0.24462453,0.1285978388262998
0.24439529,0.12875601141987844
0.24431887,0.12891418410924124
0.24403232,0.12907235692934474
0.24399412,0.12923052970510632
0.24384129,0.1293887018813299
0.24357383,0.1295468740837389
0.24344011,0.1297050466457504
0.24332549,0.12986321894574765
0.24321087,0.13002139114520148
0.24296252,0.130179563542681
0.24275239,0.13033773642395396
0.24271418,0.13049590881353162
0.24256136,0.13065408090695044
0.242313,0.13081225282787473
0.24210286,0.13097042492479322
0.24208376,0.131128596511922
0.24198824,0.13128676825503677
0.24177811,0.131444940463637
0.24160618,0.13160311248765774
0.24135782,0.131761284322663
0.2412432,0.13191945594299048
0.24112858,0.13207762701995154
0.24097575,0.13223579846308106
0.24089934,0.13239396986164284
0.24063189,0.13255214133096507
0.24045996,0.1327103129814867
0.24034534,0.13286848439070592
0.24024983,0.13302665565955113
0.24005878,0.13318482691471084
0.23990595,0.13334299738383248
0.23973402,0.13350116870353917
0.23954299,0.13365934089616976
0.23946658,0.13381751360338012
0.23931375,0.13397568642438584
0.23906539,0.134133859364006
0.23891257,0.13429203205893242
0.23866422,0.13445020493553944
0.23860691,0.13460837805514164
0.23843499,0.13476655078345773
0.23826306,0.13492472315814158
0.23826306,0.13508289530811307
0.23809113,0.13524106744893893
0.23782367,0.13539923976839033
0.23778546,0.13555741218719103
0.23753712,0.13571558453588986
0.23747981,0.13587375668937327
0.23725057,0.13603192959084634
0.23711684,0.1361901023843468
0.23705953,0.13634827509738995
0.23679207,0.1365064481331176
0.23665835,0.13666462112501945
0.23652463,0.1368227933802651
0.23641001,0.13698096594747564
0.23627628,0.13713913851729587
0.23606615,0.13729731029624875
0.23600884,0.13745548260941834
0.2357796,0.1376136541192728
0.23558855,0.1377718257196774
0.23543572,0.1379299971170975
0.235302,0.13808816820052586
0.23520648,0.1382463397412905
0.23499635,0.13840451122086112
0.23482442,0.13856268309682457
0.2347098,0.1387208550210905
0.23446144,0.13887902689605083
0.23434682,0.139037198449426
0.23432772,0.1391953702645186
0.23417489,0.13935354229149882
0.23398386,0.13951171450454258
0.23381193,0.1396698866110502
0.2336209,0.13982805805435308
0.23342986,0.1399862293528005
0.23346807,0.14014439963544564
0.23321971,0.14030257042777156
0.23308599,0.14046074025351352
0.23295227,0.14061890934082702
0.23274213,0.1407770783120988
0.2325893,0.14093524763862206
0.23236006,0.1410934176277562
0.23222634,0.14125158741053734
0.23218812,0.1414097574060228
0.23199709,0.1415679273311998
0.23182516,0.14172609746660783
0.23167233,0.1418842676836844
0.23161502,0.14204243794411095
0.23136668,0.14220060803499857
0.23123296,0.1423587789719634
0.23108013,0.14251694945178686
0.2309846,0.14267512000784527
0.23079357,0.14283329077468346
0.23067895,0.14299146135710902
0.2304306,0.14314963150236043
0.23029688,0.143307801591072
0.23027778,0.14346597178356468
0.23008674,0.14362414183333708
0.22993392,0.14378231087109924
0.22993392,0.14394048005192697
0.22966646,0.14409864932238794
0.22953273,0.1442568185458102
0.22937991,0.14441498776624095
0.22915067,0.14457315666015028
0.22897874,0.1447313253092343
0.22884502,0.14488949427032766
0.22880681,0.1450476631404759
0.22863486,0.14520583102396153
0.22848204,0.14536399878811024
0.2282719,0.1455221668680282
0.22808087,0.14568033480821022
0.22798535,0.14583850267422147
0.22785163,0.14599667064041771
0.2276606,0.1461548387745065
0.22752686,0.14631300707182962
0.22733583,0.14647117544637192
0.227183,0.14662934381861092
